,Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,MonthlyIncome,MonthlyRate,PercentSalaryHike,RelationshipSatisfaction,PerformanceRating,WorkLifeBalance,YearsInCurrentRole,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime,Attrition
725,35,Yes,14,4,3,2,3743,10074,24,4,4,1,2,4,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
726,31,No,1,1,3,3,4148,11275,12,3,3,3,3,4,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
727,18,No,5,2,2,3,1051,13493,15,4,3,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
728,54,No,17,3,3,3,10739,13943,11,3,3,3,7,10,0,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
729,35,No,25,4,3,3,10388,6975,11,3,3,2,10,16,10,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
730,30,No,8,2,2,4,11416,17802,12,3,3,2,7,8,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
731,20,Yes,11,3,4,2,2600,18275,15,1,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
732,30,Yes,5,3,2,3,2422,25725,17,1,3,3,2,3,1,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
733,26,No,2,2,4,4,5472,3334,12,2,3,3,7,8,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
734,22,No,8,1,2,1,2451,6881,15,1,3,2,3,4,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
735,48,No,6,3,1,2,4240,13119,13,4,3,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
736,48,No,4,4,3,2,10999,22245,14,2,3,3,11,15,4,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
737,41,No,7,2,4,3,5003,23371,14,2,3,3,2,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
738,39,No,1,1,4,2,12742,7060,16,3,3,3,6,21,11,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
739,27,No,2,4,1,3,4227,4658,18,2,3,3,2,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
740,35,No,10,3,2,3,3917,9541,20,1,4,2,2,3,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
741,42,No,5,2,4,3,18303,7770,13,2,3,4,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
742,50,No,9,3,1,3,2380,20165,18,2,3,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
743,59,No,2,3,3,2,13726,21829,13,1,3,3,3,5,4,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
744,37,Yes,11,2,1,1,4777,14382,15,1,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
745,55,No,18,4,3,3,6385,12992,14,4,3,3,7,8,6,7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
746,41,No,7,1,2,1,19973,20284,22,2,4,3,16,21,5,10,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
747,38,No,3,4,2,3,6861,4981,12,3,3,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
748,26,Yes,29,2,2,1,4969,21813,18,4,3,3,2,2,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
749,52,Yes,2,1,1,1,19845,25846,15,4,3,3,14,32,6,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
750,44,No,28,3,4,4,13320,11737,18,3,3,3,11,12,11,11,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
751,50,No,1,3,4,3,6347,24920,12,1,3,3,7,18,0,13,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
752,36,Yes,16,4,3,4,2743,8269,16,3,3,3,13,17,15,14,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
753,39,No,22,3,4,3,10880,5083,13,3,3,3,6,21,2,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
754,33,No,8,1,2,2,2342,21437,19,4,3,2,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
755,45,No,11,2,4,3,17650,5404,13,2,3,4,3,9,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
756,32,No,29,4,4,3,4025,11135,12,2,3,3,7,8,7,7,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
757,34,No,1,4,2,4,9725,12278,11,4,3,2,1,15,0,9,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
758,59,No,1,2,2,3,11904,11038,14,3,3,1,4,6,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
759,45,No,24,4,2,3,2177,8318,16,1,3,3,3,6,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
760,53,No,2,3,3,2,7525,23537,12,1,3,3,7,15,6,12,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
761,36,Yes,15,3,1,3,4834,7858,14,2,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
762,26,Yes,2,3,1,3,2042,15346,14,2,3,3,2,3,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
763,34,No,10,4,3,3,2220,18410,19,4,3,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
764,28,No,10,1,4,3,1052,23384,22,2,4,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
765,38,No,3,4,3,3,2821,2997,16,1,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
766,50,No,2,4,2,3,19237,12853,11,4,3,2,1,8,7,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
767,37,No,3,3,4,3,4107,13848,15,1,3,2,3,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
768,40,No,26,3,3,3,8396,22217,14,2,3,2,7,7,7,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
769,26,No,1,1,1,2,2007,25265,13,3,3,3,3,5,1,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
770,46,No,1,4,4,3,19627,21445,17,4,3,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
771,54,No,2,4,3,2,10686,8392,11,2,3,3,4,9,7,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
772,56,No,9,3,1,3,2942,12154,19,2,3,3,4,5,0,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
773,36,No,12,5,4,2,8858,15669,11,2,3,2,8,14,7,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
774,55,No,2,1,3,2,16756,17323,15,2,3,4,7,9,6,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
775,43,No,25,3,3,2,10798,5268,13,3,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
776,20,Yes,9,3,4,3,2323,17205,14,2,3,3,2,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
777,21,Yes,10,3,3,2,1416,17258,13,1,3,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
778,46,No,8,4,4,2,4615,21029,23,1,4,3,13,16,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
779,51,Yes,4,4,1,3,2461,10332,12,3,3,4,0,10,2,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
780,28,Yes,24,2,2,2,8722,12355,12,1,3,2,7,10,1,9,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
781,26,No,1,2,1,2,3955,11141,16,1,3,3,3,5,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
782,30,No,20,3,3,3,9957,9096,15,3,3,2,2,6,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
783,41,No,7,2,2,4,3376,18863,13,3,3,3,6,10,0,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
784,38,No,17,1,3,2,8823,24608,18,1,3,2,9,19,1,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
785,40,No,20,4,1,3,10322,26542,20,4,4,3,10,11,11,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
786,27,No,8,5,1,1,4621,5869,19,4,3,3,2,3,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
787,55,No,2,1,4,3,10976,15813,18,2,3,3,2,3,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
788,28,No,10,3,3,3,3660,7909,13,4,3,4,7,8,1,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
789,44,Yes,1,2,2,2,10482,2326,14,4,3,3,6,20,3,6,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
790,33,No,5,3,4,2,7119,21214,15,3,3,3,2,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
791,35,Yes,4,3,4,3,9582,10333,22,1,4,3,7,8,4,7,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
792,33,Yes,29,4,1,2,4508,3129,22,2,4,3,7,13,3,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
793,28,No,15,2,1,3,2207,22482,16,4,3,2,2,4,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
794,34,No,3,1,1,3,7756,22266,17,3,3,2,2,6,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
795,37,No,10,4,4,2,6694,24223,14,3,3,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
796,25,Yes,4,1,4,3,3691,4605,15,2,3,4,7,7,5,6,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
797,26,Yes,21,3,1,3,2377,19373,20,3,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
798,33,Yes,25,3,1,2,2313,2993,20,2,4,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
799,42,No,2,2,4,3,17665,14399,17,4,3,3,6,22,13,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
800,28,Yes,1,3,1,2,2596,7160,15,1,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
801,50,Yes,1,4,4,3,4728,17251,14,4,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
802,33,No,7,3,4,3,4302,13401,17,3,3,3,2,3,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
803,34,No,3,4,3,2,2979,22478,17,4,3,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
804,48,No,1,4,1,4,16885,16154,22,3,4,2,4,5,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
805,45,No,9,4,2,2,5593,17970,13,4,3,3,10,15,4,12,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
806,52,No,7,4,2,3,10445,15322,19,4,3,3,6,8,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
807,38,No,10,4,3,2,8740,5569,14,2,3,3,7,8,2,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
808,29,No,28,4,3,3,2514,26968,22,1,4,3,5,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
809,28,No,3,3,4,3,7655,8039,17,2,3,2,7,9,1,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
810,46,No,3,1,1,3,17465,15596,12,4,3,3,9,12,4,9,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
811,38,No,2,2,4,3,7351,20619,16,3,3,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
812,43,No,27,3,3,3,10820,11535,11,3,3,3,7,8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
813,39,Yes,2,3,1,3,12169,13547,11,4,3,3,7,18,11,5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
814,40,No,14,3,3,2,19626,17544,14,1,3,4,7,20,4,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
815,21,No,1,1,4,2,2070,25326,11,3,3,4,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
816,39,No,9,3,3,3,6782,8770,15,3,3,2,4,5,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
817,36,No,18,4,1,3,7779,23238,20,1,4,3,9,11,0,9,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
818,31,No,20,3,3,4,2791,21981,12,1,3,3,2,2,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
819,28,No,2,1,1,2,3201,19911,17,1,3,1,3,5,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
820,35,No,11,2,4,3,4968,18500,11,4,3,3,2,5,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
821,49,No,8,4,4,2,13120,11879,17,2,3,3,8,9,2,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
822,34,No,2,2,4,3,4033,15834,11,4,3,2,2,3,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
823,29,No,10,3,4,3,3291,17940,14,4,3,2,5,7,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
824,42,No,29,3,2,1,4272,9558,19,1,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
825,29,No,8,1,2,2,5056,17689,15,3,3,2,7,10,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
826,38,No,1,3,3,4,2844,6004,13,4,3,4,6,7,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
827,28,No,6,3,3,2,2703,22088,14,4,3,3,1,3,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
828,18,Yes,8,1,3,3,1904,13556,12,4,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
829,33,Yes,9,4,1,3,8224,18385,17,1,3,3,2,5,0,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
830,41,No,12,4,2,3,4766,9051,11,1,3,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
831,31,Yes,15,3,3,3,2610,6233,12,3,3,2,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
832,37,No,25,2,3,2,5731,17171,13,3,3,3,2,6,1,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
833,27,No,6,3,4,2,2539,7950,13,3,3,3,2,4,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
834,34,No,9,1,2,3,5714,5829,20,1,4,2,5,6,1,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
835,35,No,8,4,3,3,4323,7108,17,2,3,1,4,5,1,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
836,29,Yes,23,1,4,2,7336,11162,13,1,3,1,8,11,3,10,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
837,40,No,9,4,2,3,13499,13782,17,3,3,2,7,18,2,13,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
838,42,Yes,12,3,3,3,13758,2447,12,2,3,2,9,21,13,14,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
839,42,No,4,4,2,3,5155,2253,13,4,3,4,4,6,1,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
840,35,No,1,4,4,2,2258,16340,12,2,3,3,0,8,1,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
841,24,No,24,3,4,3,3597,6409,22,4,4,3,3,4,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
842,28,Yes,12,1,3,3,2515,22955,11,4,3,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
843,26,No,3,4,1,4,4420,13421,22,2,4,3,7,8,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
844,30,No,10,3,3,2,6578,2706,18,1,3,3,3,10,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
845,40,No,26,2,3,2,4422,21203,13,4,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
846,35,No,2,3,3,2,10274,19588,18,2,3,4,7,7,6,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
847,34,No,1,3,4,2,5343,25755,20,3,4,3,9,13,4,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
848,35,No,4,4,4,2,2376,26537,13,2,3,4,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
849,43,Yes,9,3,1,1,5346,9489,13,2,3,2,3,4,1,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
850,32,No,2,1,3,3,2827,14947,12,3,3,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
851,56,No,4,4,4,3,19943,18575,13,4,3,3,2,5,4,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
852,29,No,6,1,2,3,3131,26342,13,1,3,3,8,10,0,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
853,19,No,9,2,3,3,2552,7172,25,3,4,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
854,45,No,7,3,1,3,4477,20100,19,3,3,2,2,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
855,37,No,1,3,4,2,6474,9961,13,2,3,2,8,14,3,11,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
856,20,No,3,3,1,2,3033,12828,12,1,3,2,2,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
857,44,Yes,10,4,3,3,2936,10826,11,3,3,3,4,6,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
858,53,No,7,2,4,3,18606,18640,18,2,3,3,7,7,4,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
859,29,No,15,1,2,1,2168,26933,18,1,3,2,4,5,1,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
860,22,Yes,3,4,3,2,2853,4223,11,2,3,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
861,46,No,2,3,3,3,17048,24097,23,1,4,3,15,26,15,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
862,44,No,17,3,4,1,2290,4279,13,4,3,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
863,33,No,2,3,2,3,3600,8429,13,4,3,3,4,5,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
864,41,Yes,5,2,1,2,2107,20293,17,1,3,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
865,30,No,29,4,3,3,4115,13192,19,3,3,3,3,4,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
866,40,No,2,4,2,3,4327,25440,12,4,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
867,50,No,2,3,4,3,17856,9490,22,3,4,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
868,28,No,19,4,4,2,3196,12449,12,3,3,3,5,6,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
869,46,No,15,2,4,3,19081,10849,11,1,3,3,2,4,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
870,35,No,17,4,3,3,8966,21026,15,4,3,3,7,7,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
